"Region","Sex","Year","Age group","Mean height","Mean height lower 95% uncertainty interval","Mean height upper 95% uncertainty interval","Mean height standard error"
"Central and Eastern Europe","Boys",2003,9,134.147871698157,133.499199451827,134.781754072471,0.322313217230482
"Central and Eastern Europe","Boys",2003,10,139.00158510006,138.356149199415,139.616919763538,0.316760339039034
"Central and Eastern Europe","Boys",2003,11,144.2137562466,143.592765709177,144.823189173075,0.312047546880015
"Central and Eastern Europe","Boys",2003,12,150.17439361625,149.561801900828,150.781993523588,0.310609836945227
"Central and Eastern Europe","Boys",2003,13,157.173922504854,156.564863519443,157.774080351314,0.305803446459797
"Central and Eastern Europe","Boys",2003,14,163.889465766576,163.292397361383,164.465300550854,0.299998006053487
"Central and Eastern Europe","Boys",2003,15,168.856535028438,168.279618057064,169.441858025715,0.294384364902292
"Central and Eastern Europe","Boys",2003,16,172.466961915536,171.893991368682,173.057799016804,0.294035979491303
"Central and Eastern Europe","Boys",2003,17,175.016266772311,174.442445790709,175.603491800237,0.297075518395861
"Central and Eastern Europe","Boys",2003,18,176.645386668294,176.046647494923,177.240965367636,0.305361392192612
"Central and Eastern Europe","Boys",2003,19,177.449440055694,176.754666417781,178.135614788688,0.346649262155836
"Central and Eastern Europe","Boys",2004,5,112.308146772021,111.437229480512,113.208185722094,0.450918848629317
"Central and Eastern Europe","Boys",2004,6,118.25362874456,117.493981691157,119.018721827909,0.389522664831465
"Central and Eastern Europe","Boys",2004,7,123.796953754197,123.111986062103,124.485398555651,0.35423339195161
"Central and Eastern Europe","Boys",2004,8,129.070115810075,128.414415603106,129.710888190809,0.332508228683099
"Central and Eastern Europe","Boys",2004,9,134.196054788061,133.563716609591,134.821568092445,0.317309631811521
"Central and Eastern Europe","Boys",2004,10,139.121457994256,138.486669497567,139.7517578295,0.314711384178367
"Central and Eastern Europe","Boys",2004,11,144.346957512867,143.722385274621,144.946174849886,0.310175837123974
"Central and Eastern Europe","Boys",2004,12,150.305482307566,149.69118040296,150.916438111298,0.310174625625095
"Central and Eastern Europe","Boys",2004,13,157.28779828352,156.681853079661,157.888333475182,0.306720753369733
"Central and Eastern Europe","Boys",2004,14,163.984831144435,163.393461485823,164.566718724237,0.300712670018764
"Central and Eastern Europe","Boys",2004,15,168.847700645441,168.273124061025,169.426090916693,0.295127837083541
"Central and Eastern Europe","Boys",2004,16,172.44459064341,171.880890917486,173.034796447493,0.293819906335535
"Central and Eastern Europe","Boys",2004,17,174.985345364044,174.409093503746,175.566205145946,0.296012036179411
"Central and Eastern Europe","Boys",2004,18,176.61771486346,176.019021893256,177.214469141401,0.304219386096056
"Central and Eastern Europe","Boys",2004,19,177.438055620296,176.735535420825,178.122856083252,0.348907176932501
"Central and Eastern Europe","Boys",2005,5,112.468408300063,111.609868548441,113.344283177893,0.444976018421586
"Central and Eastern Europe","Boys",2005,6,118.393903388701,117.647376006141,119.153734105644,0.384587959018091
"Central and Eastern Europe","Boys",2005,7,123.909295904623,123.239844598322,124.598440852213,0.350070926782952
"Central and Eastern Europe","Boys",2005,8,129.146997039303,128.50416544623,129.794610086943,0.328493706681238
"Central and Eastern Europe","Boys",2005,9,134.239105475882,133.620015528718,134.858192633309,0.315246641069092
"Central and Eastern Europe","Boys",2005,10,139.231576400291,138.608330148376,139.866443180682,0.31298470721102
"Central and Eastern Europe","Boys",2005,11,144.46460511863,143.85125239254,145.07260943748,0.308621775843537
"Central and Eastern Europe","Boys",2005,12,150.435607778162,149.83000683231,151.042429669819,0.30886423266368
"Central and Eastern Europe","Boys",2005,13,157.413912958636,156.806074293726,158.009428064956,0.30700022566963
"Central and Eastern Europe","Boys",2005,14,164.090955764243,163.494422007973,164.68411801798,0.302286831026792
"Central and Eastern Europe","Boys",2005,15,168.872679848182,168.294481926213,169.454672472061,0.298687297953623
"Central and Eastern Europe","Boys",2005,16,172.447528221376,171.882619035323,173.030531666221,0.296704080185
"Central and Eastern Europe","Boys",2005,17,174.972856737785,174.401713981245,175.560094173383,0.298061777372684
"Central and Eastern Europe","Boys",2005,18,176.594959962777,175.995829716606,177.207215008738,0.306113629959791
"Central and Eastern Europe","Boys",2005,19,177.417870373045,176.704024246698,178.102678496657,0.351922852052034
"Central and Eastern Europe","Boys",2006,5,112.629392403451,111.771712232203,113.493343713787,0.44241709582924
"Central and Eastern Europe","Boys",2006,6,118.548446442472,117.812614289723,119.307289315771,0.381921525624068
"Central and Eastern Europe","Boys",2006,7,124.042521371668,123.368508370215,124.735270686548,0.348540335297359
"Central and Eastern Europe","Boys",2006,8,129.250941005203,128.620277716953,129.894531082771,0.327316863104084
"Central and Eastern Europe","Boys",2006,9,134.306321803989,133.688931359504,134.922616716849,0.314042465249422
"Central and Eastern Europe","Boys",2006,10,139.33335376713,138.708283882381,139.958467582733,0.312936976961824
"Central and Eastern Europe","Boys",2006,11,144.564153282698,143.963276892173,145.185188883444,0.307499139393869
"Central and Eastern Europe","Boys",2006,12,150.541611035019,149.940690270132,151.15303044792,0.307953010291008
"Central and Eastern Europe","Boys",2006,13,157.530513551236,156.920798496867,158.134428290823,0.306439823883094
"Central and Eastern Europe","Boys",2006,14,164.201140957581,163.597794785351,164.788618766186,0.303409379510877
"Central and Eastern Europe","Boys",2006,15,168.930713835233,168.336474191635,169.52525102763,0.304053938245891
"Central and Eastern Europe","Boys",2006,16,172.485802084102,171.909387930704,173.08079669283,0.302027260580394
"Central and Eastern Europe","Boys",2006,17,174.986371339805,174.406414662575,175.578745452605,0.303023070102483
"Central and Eastern Europe","Boys",2006,18,176.59120628932,175.977646313447,177.203807829877,0.310736572907229
"Central and Eastern Europe","Boys",2006,19,177.404219959234,176.688486219064,178.100703340763,0.35693559100444
"Central and Eastern Europe","Boys",2007,5,112.786725482529,111.916621485531,113.669768562495,0.444381579848082
"Central and Eastern Europe","Boys",2007,6,118.703335238581,117.95289132112,119.466168305978,0.384786735678719
"Central and Eastern Europe","Boys",2007,7,124.189116592041,123.509518040818,124.887151739733,0.350683607237326
"Central and Eastern Europe","Boys",2007,8,129.37440521003,128.73714954142,130.029377583195,0.330255078286324
"Central and Eastern Europe","Boys",2007,9,134.398773960401,133.783110029139,135.023062120978,0.316595897672069
"Central and Eastern Europe","Boys",2007,10,139.454820921445,138.838596935136,140.077564790962,0.312753356827494
"Central and Eastern Europe","Boys",2007,11,144.652775504996,144.043586239922,145.279112067618,0.308319304078966
"Central and Eastern Europe","Boys",2007,12,150.627000815857,150.02423503829,151.243101083884,0.307738705321232
"Central and Eastern Europe","Boys",2007,13,157.620812529294,157.027086220102,158.226005336777,0.306588938805104
"Central and Eastern Europe","Boys",2007,14,164.300249517792,163.696042575442,164.891495419064,0.303946994739472
"Central and Eastern Europe","Boys",2007,15,169.023982639424,168.417565137307,169.630103644864,0.309266485000939
"Central and Eastern Europe","Boys",2007,16,172.555630798899,171.95723747663,173.160823009886,0.308448842729653
"Central and Eastern Europe","Boys",2007,17,175.032969650701,174.433302159482,175.636392678177,0.309878497444698
"Central and Eastern Europe","Boys",2007,18,176.611371712095,175.988340682234,177.245516261813,0.317648661653818
"Central and Eastern Europe","Boys",2007,19,177.408880143046,176.692072119554,178.126684833754,0.363692675734488
"Central and Eastern Europe","Boys",2008,5,112.932980186324,112.042407085952,113.82012631176,0.453426201925928
"Central and Eastern Europe","Boys",2008,6,118.858854852866,118.09159081096,119.649424733212,0.394075734234813
"Central and Eastern Europe","Boys",2008,7,124.339890601339,123.638630370061,125.05692340291,0.359932019004878
"Central and Eastern Europe","Boys",2008,8,129.514795745507,128.852357115095,130.186341526821,0.337843928109764
"Central and Eastern Europe","Boys",2008,9,134.514190819118,133.884483636267,135.162181407462,0.324371412458645
"Central and Eastern Europe","Boys",2008,10,139.595816557007,138.977163273232,140.223757032253,0.31484956730489
"Central and Eastern Europe","Boys",2008,11,144.758077354884,144.14554490998,145.385596882387,0.309642961924689
"Central and Eastern Europe","Boys",2008,12,150.698440485927,150.097258132225,151.322994522531,0.309827320879942
"Central and Eastern Europe","Boys",2008,13,157.687842780844,157.085722026941,158.295881065677,0.30778354839087
"Central and Eastern Europe","Boys",2008,14,164.371137795532,163.769908722023,164.965778329314,0.305628154361803
"Central and Eastern Europe","Boys",2008,15,169.1354964375,168.522937230829,169.753300959764,0.313267677863327
"Central and Eastern Europe","Boys",2008,16,172.65563754986,172.044653480963,173.272766180405,0.314200157227892
"Central and Eastern Europe","Boys",2008,17,175.10595186096,174.486483200942,175.730532127828,0.317303511612242
"Central and Eastern Europe","Boys",2008,18,176.660298015767,176.016432896798,177.306102279352,0.326139980566866
"Central and Eastern Europe","Boys",2008,19,177.434960689325,176.710592554969,178.160893621822,0.371563480653483
"Central and Eastern Europe","Boys",2009,5,113.082330625972,112.159483411332,113.990379410145,0.469223317044683
"Central and Eastern Europe","Boys",2009,6,119.007919481266,118.200172144068,119.834981078689,0.41097440414943
"Central and Eastern Europe","Boys",2009,7,124.495901635149,123.76432552592,125.253040289653,0.375781203516374
"Central and Eastern Europe","Boys",2009,8,129.664197047291,128.977025121488,130.359985459471,0.352586716525676
"Central and Eastern Europe","Boys",2009,9,134.651719293886,133.999593104908,135.319871241497,0.336630676045769
"Central and Eastern Europe","Boys",2009,10,139.751299661405,139.1359912329,140.384571907279,0.320646732957025
"Central and Eastern Europe","Boys",2009,11,144.883941111631,144.267150328536,145.508951894175,0.313906486705573
"Central and Eastern Europe","Boys",2009,12,150.78764123649,150.175755933605,151.413831130909,0.313028427484498
"Central and Eastern Europe","Boys",2009,13,157.742411831483,157.132166567154,158.36184206859,0.311819809819903
"Central and Eastern Europe","Boys",2009,14,164.420993253277,163.814724117988,165.018318402843,0.308715250318257
"Central and Eastern Europe","Boys",2009,15,169.242376751748,168.624400598177,169.857425850549,0.317376075717155
"Central and Eastern Europe","Boys",2009,16,172.765176317839,172.150380920342,173.394595246243,0.3186185735973
"Central and Eastern Europe","Boys",2009,17,175.200971383587,174.565448671628,175.833081722472,0.323557523679463
"Central and Eastern Europe","Boys",2009,18,176.728769256825,176.064237756454,177.390134691866,0.334694402320137
"Central and Eastern Europe","Boys",2009,19,177.484697629485,176.738309085286,178.237850883448,0.381095908530236
"Central and Eastern Europe","Boys",2010,5,113.251013763239,112.290093147465,114.19812767632,0.48986157613397
"Central and Eastern Europe","Boys",2010,6,119.162970889738,118.318173481313,120.011980195902,0.433640523313338
"Central and Eastern Europe","Boys",2010,7,124.64883408841,123.873924266585,125.448420985422,0.397942139848125
"Central and Eastern Europe","Boys",2010,8,129.822793086392,129.111572596803,130.572950545338,0.372726432248322
"Central and Eastern Europe","Boys",2010,9,134.802919770592,134.119324186185,135.502483973276,0.354900212225744
"Central and Eastern Europe","Boys",2010,10,139.917014200824,139.28078686045,140.564447177115,0.329687963927431
"Central and Eastern Europe","Boys",2010,11,145.026182548828,144.400205309686,145.662563249354,0.322526950810235
"Central and Eastern Europe","Boys",2010,12,150.89932322172,150.277826055692,151.539904629236,0.319719236469622
"Central and Eastern Europe","Boys",2010,13,157.816997763649,157.19891689095,158.453714363226,0.31746228000117
"Central and Eastern Europe","Boys",2010,14,164.461233643459,163.835195814028,165.08829755206,0.31517247056942
"Central and Eastern Europe","Boys",2010,15,169.34160546072,168.710312517299,169.969273493,0.321291392437451
"Central and Eastern Europe","Boys",2010,16,172.861682150373,172.234951791952,173.495672901382,0.323387392102871
"Central and Eastern Europe","Boys",2010,17,175.298179310585,174.648735306932,175.953621139827,0.328860639493721
"Central and Eastern Europe","Boys",2010,18,176.813187753475,176.128906266137,177.487275380253,0.341920711682733
"Central and Eastern Europe","Boys",2010,19,177.548972734463,176.793104335831,178.322913397919,0.39007983516078
"Central and Eastern Europe","Boys",2011,5,113.450367154937,112.425853507215,114.443299565938,0.516710166003512
"Central and Eastern Europe","Boys",2011,6,119.338158733357,118.42957009465,120.225385812607,0.459530565242674
"Central and Eastern Europe","Boys",2011,7,124.809287742595,123.978390460407,125.65185069918,0.424318242165554
"Central and Eastern Europe","Boys",2011,8,129.980572771042,129.219846658174,130.772032038446,0.397517810611291
"Central and Eastern Europe","Boys",2011,9,134.966299021498,134.249621630039,135.713944724235,0.37715012071072
"Central and Eastern Europe","Boys",2011,10,140.078502170865,139.42014406717,140.756778103412,0.345335664339787
"Central and Eastern Europe","Boys",2011,11,145.176599985535,144.517867614963,145.840752159553,0.335077691376753
"Central and Eastern Europe","Boys",2011,12,151.025094464629,150.373325185503,151.690266831628,0.331330394161006
"Central and Eastern Europe","Boys",2011,13,157.91182120167,157.269011111563,158.574826211004,0.327131278283681
"Central and Eastern Europe","Boys",2011,14,164.519684697643,163.885863331168,165.168147548989,0.323829195373804
